timestamp,rule,strength,gain_dry,gain_fx_1,gain_fx_2,gain_fx_3,gain_fx_4,gain_full_mix,dry_valence,dry_arousal,fx_1_valence,fx_1_arousal,fx_2_valence,fx_2_arousal,fx_3_valence,fx_3_arousal,fx_4_valence,fx_4_arousal,full_mix_valence,full_mix_arousal,stress,attention,footpedal
13:25:06.3605,low_stress_high_attention,1.0,98,96,64,38,37,98,-0.069,-0.142,-0.044,-0.029,-0.175,-0.179,-0.088,-0.192,-0.044,-0.144,0.017,0.017,4,53,127
13:25:06.9331,low_stress_high_attention,1.0,98,77,60,49,48,98,-0.046,-0.133,-0.061,0.003,-0.132,-0.15,-0.064,-0.167,-0.066,-0.164,0.004,0.045,7,55,127
13:25:07.5074,low_stress_high_attention,1.0,98,62,63,62,63,98,-0.055,-0.164,-0.028,0.016,-0.123,-0.133,-0.055,-0.18,-0.059,-0.172,0.015,0.061,6,57,127
13:25:08.0816,low_stress_high_attention,1.0,98,50,70,72,75,98,-0.064,-0.16,0.008,0.093,-0.121,-0.133,-0.063,-0.187,-0.074,-0.168,0.026,0.072,6,58,127
13:25:08.6652,low_stress_high_attention,1.0,98,40,77,79,83,98,-0.074,-0.183,0.003,0.108,-0.109,-0.147,-0.041,-0.157,-0.057,-0.165,0.019,0.006,12,57,127
13:25:09.2337,low_stress_high_attention,1.0,98,32,73,86,87,98,0.018,-0.129,0.023,0.141,-0.131,-0.13,0.0,-0.154,-0.018,-0.159,0.02,0.02,12,54,127
13:25:09.8072,low_stress_high_attention,1.0,98,26,72,92,89,98,0.016,-0.129,0.041,0.156,-0.114,-0.119,-0.003,-0.145,-0.034,-0.167,0.027,-0.005,4,51,127
13:25:10.3815,low_stress_low_attention,1.0,98,46,69,74,75,98,-0.008,-0.153,0.062,0.158,-0.146,-0.12,-0.006,-0.148,-0.05,-0.184,0.028,-0.021,10,50,127
13:25:10.9576,low_stress_low_attention,1.0,98,62,73,64,65,98,0.025,-0.081,0.045,0.165,-0.145,-0.097,0.009,-0.121,-0.006,-0.122,0.013,-0.026,10,50,127
13:25:11.5329,low_stress_low_attention,1.0,98,75,70,53,57,98,-0.003,-0.129,0.099,0.149,-0.142,-0.136,-0.018,-0.142,-0.061,-0.148,-0.002,-0.092,6,48,127
13:25:12.1085,low_stress_low_attention,1.0,98,85,74,44,53,98,0.017,-0.094,0.083,0.144,-0.154,-0.127,0.007,-0.108,-0.041,-0.131,-0.01,-0.099,8,44,127
13:25:12.6823,low_stress_low_attention,1.0,98,91,85,41,53,98,-0.001,-0.072,0.058,0.074,-0.168,-0.106,0.002,-0.111,-0.029,-0.134,0.014,-0.113,9,41,127
13:25:13.2569,low_stress_low_attention,1.0,98,93,93,38,48,98,0.046,-0.067,0.106,0.118,-0.191,-0.117,0.018,-0.104,0.023,-0.12,-0.004,-0.104,7,41,127
13:25:13.8365,low_stress_low_attention,1.0,98,100,91,35,42,98,-0.038,-0.154,0.059,0.022,-0.167,-0.158,-0.062,-0.18,-0.056,-0.18,-0.049,-0.12,7,42,127
13:25:14.4082,low_stress_low_attention,1.0,98,105,83,29,37,98,-0.122,-0.233,-0.007,-0.122,-0.171,-0.19,-0.128,-0.234,-0.103,-0.224,-0.127,-0.148,9,44,127
13:25:14.9819,low_stress_low_attention,1.0,98,109,68,26,33,98,-0.136,-0.198,-0.125,0.068,-0.144,-0.188,-0.117,-0.225,-0.103,-0.22,-0.069,0.033,10,45,127
13:25:15.5564,low_stress_low_attention,1.0,98,113,58,22,28,98,-0.128,-0.223,-0.097,0.087,-0.171,-0.208,-0.122,-0.243,-0.109,-0.229,-0.069,0.059,12,48,127
13:25:16.1331,low_stress_low_attention,1.0,98,116,49,22,24,98,-0.153,-0.227,-0.157,0.073,-0.173,-0.203,-0.135,-0.272,-0.14,-0.237,-0.074,0.042,13,48,127
13:25:16.7063,low_stress_low_attention,1.0,98,118,42,20,20,98,-0.147,-0.248,-0.094,0.072,-0.176,-0.229,-0.139,-0.274,-0.135,-0.251,-0.086,0.083,15,46,127
13:25:17.2820,low_stress_low_attention,1.0,98,120,36,17,17,98,-0.162,-0.254,-0.136,0.06,-0.192,-0.249,-0.156,-0.264,-0.154,-0.262,-0.079,0.08,17,43,127
13:25:17.8641,low_stress_low_attention,1.0,98,121,31,15,15,98,-0.163,-0.25,-0.12,0.068,-0.189,-0.243,-0.15,-0.263,-0.148,-0.243,-0.09,0.032,17,41,127
13:25:18.4394,low_stress_low_attention,1.0,98,122,26,14,12,98,-0.157,-0.23,-0.12,0.059,-0.17,-0.239,-0.137,-0.244,-0.154,-0.232,-0.082,0.055,17,37,127
13:25:19.0089,low_stress_low_attention,1.0,98,123,21,15,11,98,-0.179,-0.236,-0.201,0.087,-0.174,-0.241,-0.137,-0.26,-0.17,-0.228,-0.087,0.041,17,34,127
13:25:19.5866,low_stress_low_attention,1.0,98,124,19,16,12,98,-0.178,-0.211,-0.114,0.051,-0.185,-0.191,-0.131,-0.214,-0.147,-0.206,-0.072,0.014,17,32,127
13:25:20.1571,low_stress_low_attention,1.0,98,125,26,19,15,98,-0.182,-0.238,-0.137,-0.133,-0.208,-0.194,-0.155,-0.239,-0.17,-0.215,-0.11,-0.087,17,32,127
13:25:20.7328,low_stress_low_attention,1.0,98,115,38,41,14,98,-0.21,-0.163,-0.171,-0.133,-0.162,-0.129,-0.124,-0.172,-0.21,-0.171,-0.136,-0.151,17,33,127
13:25:21.3066,low_stress_low_attention,1.0,98,97,56,57,22,98,-0.179,-0.118,-0.165,-0.124,-0.121,-0.074,-0.113,-0.14,-0.172,-0.148,-0.128,-0.152,17,34,127
13:25:21.8816,low_stress_low_attention,1.0,98,87,70,66,30,98,-0.16,-0.127,-0.143,-0.154,-0.114,-0.059,-0.094,-0.117,-0.119,-0.125,-0.131,-0.144,17,35,127
13:25:22.4572,low_stress_low_attention,1.0,98,90,81,73,47,98,-0.117,-0.065,-0.079,-0.095,-0.08,-0.016,-0.071,-0.047,-0.085,-0.109,-0.109,-0.132,17,36,127
